@relation train_right_selected.arff

@attribute Upper_Stretch numeric
@attribute Rate_of_Change_Max_ numeric
@attribute Rate_of_Change_Min_ numeric
@attribute Respiration_Duration_dist numeric
@attribute Upper_Stretch_dist numeric
@attribute Rate_of_Change_Min__dist numeric
@attribute Lower_Stretch_ratio numeric
@attribute Magnitude_Mean_ numeric
@attribute Wrist_Duration numeric
@attribute Pitch_Median_ numeric
@attribute Roll_Mean_ numeric
@attribute Roll_Median_ numeric
@attribute RStime-WEtime numeric

@attribute class {puff,nonpuff}

@data
579.93393099,35.31533780,-25.97122736,2390.62500000,251.82360115,-5.17213318,1.33823269,35.27220994,1500.00000000,43.39165936,36.45838063,32.66403245,-949.75000000,nonpuff
313.13568188,43.59710408,-21.18719308,-843.75000000,-14.97464796,-0.93107906,1.24372337,31.76069536,1312.50000000,34.89621454,70.94797455,70.96011068,-402.87500000,nonpuff
391.90592084,45.20276190,-17.40193454,3234.37500000,145.81123351,1.44985232,1.23815145,178.37320415,2437.50000000,42.29575349,100.50102154,101.82599447,2269.00000000,nonpuff
354.71528055,33.66292075,-24.42667302,-1078.12500000,-148.90029842,4.51325408,1.04811996,171.22020050,4000.00000000,30.32887391,114.77851359,115.25231764,-188.12500000,nonpuff
383.84795688,36.59039053,-43.25642621,2203.12500000,14.44532636,-10.92411338,1.00666125,226.26881437,1375.00000000,38.85105500,43.18605493,39.68524640,1468.12500000,nonpuff
567.71848014,45.80133691,-31.69953535,351.56250000,217.17529768,-4.21833791,1.10098913,53.31905791,4937.50000000,32.56661930,41.39970953,41.87228838,-1797.50000000,nonpuff
589.80281935,30.20607745,-17.80729191,3187.50000000,239.94979426,9.84335916,0.55520739,64.30530582,1875.00000000,38.77105577,43.47971018,43.48963763,3593.12500000,nonpuff
589.80281935,30.20607745,-17.80729191,3187.50000000,239.94979426,9.84335916,0.55520739,124.05785126,375.00000000,41.16197359,32.92143246,32.21002687,1780.62500000,nonpuff
589.80281935,30.20607745,-17.80729191,3187.50000000,239.94979426,9.84335916,0.55520739,49.06323037,625.00000000,32.97975366,51.73788690,51.66887105,155.62500000,nonpuff
275.47329910,13.54879391,-27.33374778,257.81250000,-50.37879677,-0.76824686,0.90741969,155.66849240,1937.50000000,30.86726725,81.28023498,81.48022550,-328.75000000,nonpuff
482.10046761,30.76952057,-47.65213249,117.18750000,156.24837174,-19.13339066,1.08705532,140.47371273,625.00000000,35.01849341,91.98583321,92.05146754,1796.25000000,nonpuff
1002.70643793,33.58067353,-38.54931386,890.62500000,676.85434206,-13.41772743,0.04612440,238.03632815,1125.00000000,32.92994693,84.07733698,85.27365000,1390.00000000,nonpuff
779.88531705,37.70701449,-24.47775545,2250.00000000,420.94576156,2.26198924,0.37652038,125.16851672,5687.50000000,64.05370958,132.67715095,132.16198893,-1672.50000000,nonpuff
359.60774064,26.12224486,-40.09897995,46.87500000,-5.03627161,-10.50210154,1.57505265,206.91271569,312.50000000,36.75148147,86.37993539,88.65413015,3405.62500000,nonpuff
451.23030878,74.17350521,-18.62691403,1312.50000000,-1.28293234,8.52709385,2.28660320,178.16483004,437.50000000,57.42762755,-26.46797452,-29.98893569,-81.00000000,nonpuff
688.71317249,31.84078334,-24.81707936,4992.18750000,250.92709639,8.07918567,1.99282568,94.16550492,2562.50000000,44.85005521,65.66208100,62.72911906,-2969.75000000,nonpuff
1158.97872993,57.65391234,-51.61891336,843.75000000,931.75511906,-27.60527139,0.55281007,27.61386187,2000.00000000,52.61331594,114.75866593,114.45053340,1092.75000000,puff
1119.87531426,45.61680214,-60.07056268,1734.37500000,925.46386379,-42.18260938,0.72294921,83.48591200,1187.50000000,50.33663197,111.59462861,111.86848713,608.37500000,puff
1140.18401657,64.85275949,-56.49652448,1781.25000000,928.00803489,-38.60857118,1.32217462,132.29484376,2250.00000000,63.59750059,101.52033946,110.82551685,-391.62500000,puff
1528.76421756,88.03033070,-74.32012957,1851.56250000,1307.72110518,-52.79414570,1.55384254,82.23463158,1562.50000000,64.61540060,77.42144481,72.67463191,-391.62500000,puff
1411.49977199,73.91303864,-51.77517982,4242.18750000,1200.33102090,-30.36613163,2.01344696,39.83693867,3062.50000000,66.77096718,66.71823293,65.33634275,-1626.00000000,puff
1187.32372589,61.39196797,-56.72643533,2601.56250000,949.63541155,-34.33972341,0.84667246,124.03190661,2875.00000000,59.00410205,97.40439110,108.25927097,-1469.75000000,puff
886.32969503,60.82255134,-37.88107528,3585.93750000,639.42374499,-13.51638376,1.56075297,83.52348909,4250.00000000,67.45551083,93.47268142,83.91600433,-1438.50000000,puff
958.25408182,55.57574774,-42.51724334,815.56250000,771.08285524,-24.52127400,0.95862255,132.77576201,2375.00000000,65.92947087,96.22618640,103.17728887,-376.00000000,puff
1278.26813397,65.79963794,-63.90781482,1101.56250000,1101.21673532,-48.26303275,0.60438374,122.55273888,2187.50000000,63.06299789,94.42779354,106.44197439,-54.00000000,puff
1008.32522731,62.91142943,-37.57546416,3093.75000000,800.79316579,-18.08676881,1.32372159,50.93440889,2875.00000000,54.79434889,117.64229261,116.25838984,2727.25000000,puff
955.89928619,49.37129990,-52.05745321,1453.12500000,803.20097138,-29.45299166,0.78112040,95.43353487,3500.00000000,61.98961239,96.23312149,99.16342086,-866.50000000,puff
570.89855134,34.33875201,-38.25327306,-70.31250000,176.10449445,-8.38107040,1.00000000,194.70517334,937.50000000,56.13298812,-3.18337841,-2.53296074,379.37500000,nonpuff
237.86900566,32.84698294,-27.23755135,304.68750000,-174.34507722,0.48699627,2.49943822,314.25891857,2187.50000000,33.45765548,92.28853232,90.36037365,-1663.50000000,nonpuff
51.08876980,17.11621753,-4.25660206,-93.75000000,-281.13660304,20.89500905,0.96495614,122.86488745,2062.50000000,63.35200543,18.48372119,19.26205706,-967.87500000,nonpuff
113.41501043,9.34146150,-8.08243918,-1265.62500000,-203.37157936,15.42739710,0.56050428,150.40160437,2312.50000000,53.15005355,82.03118920,82.11786390,-1436.62500000,nonpuff
808.94015059,64.62738239,-49.11769737,164.06250000,408.97794694,-26.54659330,2.11924061,470.42121881,1125.00000000,47.68096853,-19.10564072,-14.61532325,407.12500000,nonpuff
162.74770531,19.52296058,-25.59030636,-328.12500000,-256.34567621,7.49974837,1.34450245,59.79984206,1562.50000000,35.48331255,87.23476338,86.87087559,891.50000000,nonpuff
181.10401481,8.20812103,-13.88417679,1242.18750000,-163.61005004,10.48936881,0.52173332,111.99162666,1062.50000000,60.81490022,24.42678148,26.36491542,2687.75000000,nonpuff
504.54568210,20.58256246,-30.78291115,2414.06250000,117.16613285,-2.07685549,0.57591150,56.40485227,6812.50000000,61.04469348,-3.92203692,-3.94109236,-843.50000000,nonpuff
339.43942078,22.80024561,-20.71931988,1453.12500000,-99.83496486,7.50809583,0.86583064,38.85760551,4562.50000000,53.62593641,-6.04048036,-5.63779346,2297.12500000,nonpuff
421.28240061,28.00180887,-33.88273726,-796.87500000,-11.44411812,-6.58776071,2.50882125,13.18135712,5187.50000000,52.31152015,-6.02953850,-6.06673959,-749.75000000,nonpuff
753.12068727,57.08318332,-34.35821112,632.81250000,471.75805912,-9.59094312,1.57730156,282.72943113,1375.00000000,42.27439572,86.88914248,90.03629071,984.62500000,nonpuff
1412.43590428,81.69362709,-70.38692395,-609.37500000,871.75612827,-33.11613358,0.92541296,363.33869776,750.00000000,37.33646563,59.21452741,53.33399504,2687.75000000,nonpuff
274.21275036,17.24231604,-15.56693082,-351.56250000,-1.61046865,2.09047302,0.82346375,41.93802817,4625.00000000,62.38928140,150.21712793,149.05426641,1842.12500000,nonpuff
553.84812303,19.83588021,-30.80012368,1664.06250000,298.07265003,-9.29010841,0.93205644,52.40077452,1562.50000000,65.37842680,145.98368056,145.81663348,-736.00000000,nonpuff
361.82805999,24.68855487,-13.73333657,1875.00000000,106.05258699,9.85684581,1.16004578,31.16367130,3437.50000000,63.77987412,133.11955484,133.10231355,-1314.12500000,nonpuff
444.81790691,27.72505852,-21.82359603,820.31250000,159.74991572,-3.36993379,0.83162277,5.77685467,4812.50000000,68.38729285,159.11662289,159.32916416,-1673.50000000,nonpuff
375.25005559,27.67202710,-13.64133316,820.31250000,126.89264243,4.31592370,1.55361382,34.43299429,6562.50000000,67.04062002,-14.57571888,-12.92420447,1154.62500000,nonpuff
556.83412338,65.16909237,-118.57787046,1710.93750000,384.23610565,-104.23952952,9.85149570,181.63967780,1625.00000000,46.04442313,47.88394698,46.72979608,-1657.87500000,nonpuff
138.43189251,12.18050015,-14.61972642,70.31250000,-29.70836868,-1.37172523,0.95193330,95.39698633,3125.00000000,62.28570119,113.54029659,113.19768076,-44.75000000,nonpuff
552.59917874,16.11653106,-25.28354412,1125.00000000,383.67779741,-11.91805595,0.74939064,85.97177138,2375.00000000,65.30482593,90.31596696,94.66252649,-2497.87500000,nonpuff
516.32905771,14.33825971,-24.58340574,750.00000000,347.40767639,-11.30987004,0.31469815,74.79560370,2375.00000000,62.67304854,122.38294398,122.31893312,-1404.12500000,nonpuff
337.15137798,15.27858743,-35.54056287,-726.56250000,161.49704714,-22.52482903,2.00461938,60.31313242,1312.50000000,66.41866516,6.62776565,6.01968110,-966.62500000,nonpuff
1227.37976630,84.94599138,-117.18725000,2718.75000000,872.43493959,-101.56853581,7.57235851,18.89100960,6812.50000000,62.92713003,15.41523039,15.43634838,1830.25000000,nonpuff
1167.77820910,94.62919436,-53.06294939,-1968.75000000,752.37227474,-26.90598173,2.55191612,112.05509796,1875.00000000,71.47828089,22.15165810,20.33813160,4111.50000000,nonpuff
460.46334014,31.68444063,-26.30471862,-93.75000000,48.80188930,0.45995681,0.93553591,69.63263034,5937.50000000,57.23935987,70.15423863,69.18777222,2705.25000000,nonpuff
460.46334014,31.68444063,-26.30471862,-93.75000000,48.80188930,0.45995681,0.93553591,57.10291542,1437.50000000,56.66012607,74.05801641,74.16053685,-857.25000000,nonpuff
451.16533602,30.46158116,-31.99121068,-679.68750000,39.50388519,-5.22653525,1.11804052,84.14854115,250.00000000,55.98747836,122.71213376,122.20344159,1064.62500000,nonpuff
493.35771358,32.00270262,-31.43646740,257.81250000,81.69626274,-3.12704701,1.17433782,50.07085272,2062.50000000,60.74691203,81.63342397,81.39575654,-419.75000000,nonpuff
548.19055436,30.86735531,-32.06239481,-281.25000000,122.62898345,-2.50232993,0.94834179,17.42873472,2250.00000000,58.27982766,84.20561540,84.14445289,33.37500000,nonpuff
184.01743540,15.76981007,-15.66860016,843.75000000,-224.43213003,12.64082023,0.98098912,10.88873476,4125.00000000,58.28713331,76.24979390,76.31352472,314.62500000,nonpuff
336.62557648,25.16879483,-25.01012518,-210.93750000,-71.82398896,1.93143166,0.94369760,90.93889033,2062.50000000,59.08858464,102.08666315,103.08536135,2189.62500000,nonpuff
357.21404380,21.40546963,-19.22612538,-468.75000000,-56.38856058,7.71543146,0.69169353,47.76447571,2000.00000000,57.65251259,84.05525567,83.74100774,2174.00000000,nonpuff
467.43054098,28.49907609,-27.07211688,1101.56250000,53.82793660,1.32690217,1.16533235,41.69943744,1750.00000000,58.40998350,106.40207437,106.46720831,-1857.25000000,nonpuff
456.09557197,29.14982176,-26.81099680,773.43750000,5.48860934,4.29826775,1.12910596,46.95910182,1687.50000000,55.17093135,73.42031544,73.48752414,3267.75000000,nonpuff
473.34972986,29.18948612,-32.38090327,-1312.50000000,37.53993395,-1.96515464,0.95693240,57.45016363,3625.00000000,55.20718649,72.33665319,73.04340936,1220.87500000,nonpuff
198.35530771,20.68046060,-9.06272741,1406.25000000,-130.15917873,11.35418612,1.13586384,84.83694227,3687.50000000,55.57099932,120.77695437,120.69040700,-341.62500000,nonpuff
255.22122545,23.50062767,-16.23064712,234.37500000,-55.48353722,5.33655152,1.21231979,39.47190528,2562.50000000,60.35546167,72.20324727,72.50169723,2502.12500000,nonpuff
525.22593461,22.79269698,-38.15736458,-46.87500000,184.48296939,-14.81117048,1.04431285,41.66705571,3250.00000000,60.54217126,54.15309660,54.62683514,205.25000000,nonpuff
429.46672026,19.99087232,-26.88787862,1453.12500000,95.73470734,-3.54168452,0.47477085,89.00365569,3375.00000000,45.66396827,149.04533013,148.52327752,924.00000000,nonpuff
435.98905104,25.89380291,-39.68674127,-796.87500000,81.88916461,-14.75671676,1.47883395,52.68824031,5250.00000000,48.58606165,121.56112679,121.86556541,142.75000000,nonpuff
89.15073072,27.35815952,-16.14879063,-210.93750000,-252.48689283,8.04740367,1.73717064,5.13973859,3875.00000000,58.38262252,107.58552646,107.56539701,470.87500000,nonpuff
210.64756229,15.32101285,-21.68399796,-1593.75000000,-47.57157082,-1.74365333,0.90784666,35.54765110,3062.50000000,71.34549455,89.14004284,89.40015075,-499.12500000,nonpuff
521.01871251,34.40721430,-37.21715653,328.12500000,184.00324472,-11.90159946,1.20609665,34.45518609,3125.00000000,50.87711432,70.40159127,71.10175810,-1374.12500000,nonpuff
367.59596829,29.35921248,-29.57975647,-1054.68750000,-98.23628498,-0.49994019,0.96506706,9.35056601,3875.00000000,50.67613006,94.58265992,94.57899129,1594.62500000,nonpuff
375.05784683,22.57608505,-27.32304320,1992.18750000,-75.15873120,1.75677308,0.77752422,52.34474582,4312.50000000,56.00552340,40.80181902,41.21767060,-389.75000000,nonpuff
493.22237478,22.78916368,-32.83852810,0.00000000,57.21324869,-3.78592934,0.85537267,46.44770846,3625.00000000,49.19096650,149.84952015,150.13566078,391.50000000,nonpuff
369.89070888,18.98462556,-27.81008370,656.25000000,-77.62804730,0.62000981,1.03991572,10.67808780,4000.00000000,52.89877114,57.36604280,57.20002146,-14.75000000,nonpuff
409.97416698,23.74454416,-30.93345553,984.37500000,-37.54458921,-2.86104070,0.98358381,23.37532512,1750.00000000,52.47092389,57.75745785,57.74960014,-483.50000000,nonpuff
622.61993665,28.90538002,-26.84258247,1078.12500000,175.10118046,1.22983236,0.72866873,12.49664419,5062.50000000,53.36590588,55.89345791,55.83465515,-1405.37500000,nonpuff
309.12727062,32.43147121,-27.25976198,-281.25000000,-80.80516731,0.27516086,1.23089337,88.85708087,3562.50000000,65.52692457,89.51463607,85.74240223,-905.37500000,nonpuff
354.70005708,35.35344286,-26.32123321,468.75000000,-7.59532590,1.21368962,1.20384252,99.39128630,812.50000000,54.23048256,66.91990523,67.87486079,125.87500000,nonpuff
331.97266071,30.70551608,-18.11900708,1335.93750000,9.77668608,4.78911380,1.56777769,136.54690693,1000.00000000,71.66707393,124.61752557,133.78722483,-1421.00000000,nonpuff
360.88701082,23.95718580,-21.91156574,-820.31250000,38.69103619,0.63795749,0.42106821,15.18398755,4187.50000000,69.49584913,91.12027398,90.88468112,1250.87500000,nonpuff
848.08271752,91.41074015,-23.20143136,3562.50000000,574.31766994,-1.86449977,2.78975463,45.24308436,3000.00000000,68.29469375,-8.63591446,-9.78398640,1172.75000000,nonpuff
531.14116446,35.47208457,-34.87937888,-1265.62500000,195.08835564,-11.97810454,1.14090142,71.87917815,3375.00000000,70.14234782,29.96112869,30.90448439,991.50000000,nonpuff
706.38137501,23.12253924,-39.37480163,4125.00000000,380.74008791,-14.20105080,1.34638308,126.83048612,6687.50000000,59.17709270,78.11340124,80.26020583,-2102.25000000,nonpuff
222.06308467,30.13474020,-28.27490631,93.75000000,-106.47731916,-1.46875516,1.55517010,60.72194590,2062.50000000,62.46899628,67.73269448,67.61516740,897.75000000,nonpuff
198.34005827,12.22079503,-16.33644188,70.31250000,-132.32328256,5.51002259,0.87893901,61.68330744,4125.00000000,39.32890720,97.74937358,98.92125894,-1961.62500000,nonpuff
239.66585002,12.35591699,-16.47775922,281.25000000,-65.10791223,5.36870525,0.64213022,10.62796392,5437.50000000,39.00096163,7.71342878,7.77755294,-1211.62500000,nonpuff
528.66578554,28.07959279,-18.18695786,1148.43750000,217.09828314,3.50605474,0.47326983,29.90320530,3687.50000000,34.33579594,13.68427998,13.51155189,-1227.25000000,nonpuff
807.78052414,57.07476432,-13.16140914,6585.93750000,421.79196539,9.32784613,6.60327414,139.35894221,3375.00000000,44.11716168,6.42511006,7.69438074,1882.12500000,nonpuff
299.22643741,13.99257374,-18.08686832,-1640.62500000,-36.20594685,3.21753327,0.40820522,56.06657635,5250.00000000,55.90693645,123.77530304,122.71994009,304.00000000,nonpuff
424.14912543,27.91139146,-27.13639812,-1617.18750000,71.06740263,-5.83199653,0.55294905,66.43137660,3375.00000000,58.99971798,128.50512003,128.63484397,1475.87500000,nonpuff
424.14912543,27.91139146,-27.13639812,-1617.18750000,71.06740263,-5.83199653,0.55294905,98.49455896,875.00000000,66.28032048,136.57691556,138.29252274,-274.12500000,nonpuff
212.23719256,23.27081157,-28.99141276,3609.37500000,-55.53517264,-5.60504694,1.93060190,44.77677932,3875.00000000,43.47120098,141.30139049,140.45740370,-1383.50000000,nonpuff
1217.71822418,74.73647953,-28.40994538,3140.62500000,977.95557801,-10.38389379,1.22176456,42.38699218,2250.00000000,42.14668168,154.74725674,155.18045257,2319.62500000,nonpuff
330.02458231,16.18574571,-20.12630292,-1148.43750000,120.00331353,-4.74031533,0.46517694,87.86181830,5125.00000000,39.85354294,23.24778125,23.33281878,-678.75000000,nonpuff
155.84393108,12.06072650,-21.91916315,-1710.93750000,-111.33073109,-5.17489655,1.14078060,135.89189509,2250.00000000,43.39017358,97.29085272,98.39810450,665.00000000,nonpuff
225.84917460,17.54399324,-14.38714087,445.31250000,-41.32548757,3.76431241,1.00000000,69.01907244,2562.50000000,45.58826848,84.36660152,86.94179881,-1163.12500000,nonpuff
181.83931453,16.89058204,-14.29959404,-1382.81250000,-85.33534764,5.48439687,0.75318550,155.15491000,1000.00000000,46.20037239,97.67413016,97.65700680,821.25000000,nonpuff
301.13351968,15.89011381,-11.03906167,210.93750000,44.78059766,7.11239161,0.59313214,114.25826373,1500.00000000,41.98925173,116.79085795,118.53193475,1165.00000000,nonpuff
301.13351968,15.89011381,-11.03906167,210.93750000,44.78059766,7.11239161,0.59313214,59.00620702,1250.00000000,45.90327523,68.22066978,67.81030430,-2147.50000000,nonpuff
256.30779271,22.14589280,-14.12748690,914.06250000,-31.90687904,2.26044046,2.30799451,175.65092463,4062.50000000,42.80121388,30.99311667,29.14847895,899.37500000,nonpuff
282.86762291,40.68672918,-24.88466513,4617.18750000,-66.83742152,-3.14885465,5.25192127,104.18074719,2187.50000000,59.01080140,59.01103826,60.12661682,-3282.87500000,nonpuff
246.18060127,18.83545024,-15.37600274,1687.50000000,-115.26949147,9.48067709,1.00000000,50.43432667,3375.00000000,55.82542075,84.03337729,86.72603653,-1236.00000000,nonpuff
528.53667707,31.04122269,-28.37486556,-46.87500000,167.08658434,-4.97961472,0.89760689,100.27464913,2562.50000000,54.83776986,75.18460596,76.70801608,670.25000000,nonpuff
172.40421725,28.33656757,-10.47346980,-1523.43750000,-155.09478167,12.31298264,1.56545302,88.09504735,5000.00000000,60.16340076,104.63042377,105.07340686,-626.62500000,nonpuff
400.46528425,15.67955292,-23.28158316,234.37500000,86.47018877,-1.20792278,0.77767929,44.17100149,6437.50000000,65.09762859,83.92657858,85.20149214,623.37500000,nonpuff
245.97270592,19.45800242,-17.72671958,140.62500000,-96.08196445,5.43044996,1.00000000,30.98800377,3625.00000000,66.37932746,85.62669802,87.13259729,3232.75000000,nonpuff
479.26089173,25.08086751,-26.38138626,-23.43750000,117.47211336,-2.88496335,0.61294815,44.19779468,4875.00000000,44.48610982,160.46258932,160.07807502,-626.62500000,nonpuff
478.33295491,26.34413268,-25.59790855,-539.06250000,136.27828454,-2.10148564,0.63483487,27.61381419,3500.00000000,58.19629809,125.98545671,126.14234343,-595.37500000,nonpuff
