@relation train_right.arff

@attribute Inspiration_Duration numeric
@attribute Expiration_Duration numeric
@attribute Respiration_Duration numeric
@attribute IE_Ratio numeric
@attribute Stretch numeric
@attribute Upper_Stretch numeric
@attribute Lower_Stretch numeric
@attribute Rate_of_Change_Max_ numeric
@attribute Rate_of_Change_Min_ numeric
@attribute Inspiration_Duration_dist numeric
@attribute Expiration_Duration_dist numeric
@attribute Respiration_Duration_dist numeric
@attribute IE_Ratio_dist numeric
@attribute Stretch_dist numeric
@attribute Upper_Stretch_dist numeric
@attribute Lower_Stretch_dist numeric
@attribute Rate_of_Change_Max__dist numeric
@attribute Rate_of_Change_Min__dist numeric
@attribute Inspiration_Duration_ratio numeric
@attribute Expiration_Duration_ratio numeric
@attribute Respiration_Duration_ratio numeric
@attribute IE_Ratio_ratio numeric
@attribute Stretch_ratio numeric
@attribute Upper_Stretch_ratio numeric
@attribute Lower_Stretch_ratio numeric
@attribute Rate_of_Change_Max__ratio numeric
@attribute Rate_of_Change_Min__ratio numeric
@attribute Magnitude_Mean_ numeric
@attribute Magnitude_Median_ numeric
@attribute Magnitude_STD_ numeric
@attribute Magnitude_Quartile_ numeric
@attribute Wrist_Duration numeric
@attribute Pitch_Mean_ numeric
@attribute Pitch_Median_ numeric
@attribute Pitch_STD_ numeric
@attribute Pitch_Quartile_ numeric
@attribute Roll_Mean_ numeric
@attribute Roll_Median_ numeric
@attribute Roll_STD_ numeric
@attribute Roll_Quartile_ numeric
@attribute RStime-WStime numeric
@attribute REtime-WStime numeric
@attribute RStime-WEtime numeric
@attribute REtime-WEtime numeric
@attribute RPStime-WEtime numeric

@attribute class {puff,nonpuff}

@data
2671.87500000,3234.37500000,5906.25000000,0.82608696,2245.41545276,1063.84913933,-1181.56631343,71.12989906,-27.53820577,1500.00000000,1125.00000000,2695.31250000,0.21542569,1015.92278530,620.95656552,-544.65002485,29.33226998,0.16735167,2.28000000,1.53333333,1.83941606,1.35277444,1.82629430,2.40204782,1.85513596,1.70176875,0.99395964,90.17698355,67.92556773,66.14892922,69.38257554,2000.00000000,39.95047820,40.79974420,2.45374102,4.04102201,77.43779191,76.85942669,2.16018482,2.67841165,167.25000000,6073.50000000,-1832.75000000,4073.50000000,839.12500000,puff
1687.50000000,1171.87500000,2859.37500000,1.44000000,1783.65060047,1452.90105824,-330.74954223,70.95915481,-83.37349416,562.50000000,-1007.81250000,-304.68750000,0.88425864,743.75161126,1115.40245806,203.59733560,34.35575369,-55.83447762,1.50000000,0.53763441,0.90370370,2.59113340,1.71521525,4.30490988,0.61897909,1.93859457,3.02746810,79.54294247,76.22455835,21.35607207,18.53659247,1125.00000000,40.33480036,41.00902704,3.64797208,2.86248851,84.31922422,85.84935179,5.68227408,6.07012146,1057.87500000,3917.25000000,-67.12500000,2792.25000000,1620.37500000,puff
3093.75000000,1734.37500000,4828.12500000,1.78378378,1990.31539993,997.21320676,-993.10219317,59.76961561,-51.85192255,2015.62500000,-257.81250000,1523.43750000,1.15020231,898.90478897,650.72057519,-409.45817137,21.23855062,-22.53750661,2.86956522,0.87058824,1.46099291,2.81539764,1.82361742,2.87802139,1.70155464,1.55120591,1.76881991,82.79703074,68.10145185,54.52737890,58.40520537,1250.00000000,40.36074636,40.39962070,0.55588880,0.75849162,97.98934317,97.84528210,2.36658457,3.85721069,-551.50000000,4276.62500000,-1801.50000000,3026.62500000,1292.25000000,puff
1125.00000000,1312.50000000,2437.50000000,0.85714286,2400.98685178,1685.42356432,-715.56328747,85.93280353,-100.16551103,46.87500000,-703.12500000,-1078.12500000,0.18122388,1278.22104689,1323.30526962,-19.15569661,43.85596761,-65.67534383,1.04347826,0.65116279,0.69333333,1.26811479,2.13845741,4.65434525,1.02750644,2.04228292,2.90417586,85.39993360,79.85001220,44.47457605,91.44590445,1125.00000000,40.88718958,41.38171483,1.36593709,1.63699840,97.99337369,96.88022547,3.05878336,5.34665249,1214.12500000,3651.62500000,89.12500000,2526.62500000,1214.12500000,puff
1125.00000000,1171.87500000,2296.87500000,0.96000000,2189.63573028,1673.37011100,-516.26561928,84.13382206,-101.45025774,0.00000000,-867.18750000,-1265.62500000,0.36136054,922.79934618,1225.57987763,215.54596123,34.92349410,-61.29699017,1.00000000,0.57471264,0.64473684,1.60363636,1.72842820,3.73695089,0.70546249,1.70967814,2.52657539,86.44062560,88.96514147,29.90492035,45.96896102,937.50000000,40.88244888,41.02386684,0.84930515,1.28674939,99.41680156,99.25105078,2.94181063,4.71709602,1104.75000000,3401.62500000,167.25000000,2464.12500000,1292.25000000,puff
4828.12500000,1593.75000000,6421.87500000,3.02941176,2721.58792375,1756.90659383,-964.68132992,51.60790669,-105.65224526,3562.50000000,-421.87500000,2835.93750000,2.29952671,1247.67439653,1288.78175487,-86.74780465,-1.25444334,-58.89095634,3.81481481,0.79069767,1.79084967,4.15053265,1.84650447,3.75307279,1.09880908,0.97626963,2.25939549,192.44192207,115.20843812,190.82661035,214.57442803,1812.50000000,48.77720542,46.91344972,7.09771539,12.45404539,88.31980951,88.84813003,5.17335432,8.15492857,-1598.37500000,4823.50000000,-3410.87500000,3011.00000000,1417.25000000,puff
5015.62500000,4734.37500000,9750.00000000,1.05940594,2965.74049697,1621.65663565,-1344.08386131,62.53101929,-93.79819243,3539.06250000,2625.00000000,6023.43750000,0.32952088,1451.27519795,1120.62486938,-358.77574469,11.65987684,-46.99203883,3.39682540,2.24444444,2.61635220,1.45146956,1.95827564,3.23663437,1.36412543,1.22920415,2.00397138,111.70570694,77.64757634,81.95043333,97.92330699,1000.00000000,51.84696668,52.27511788,1.72298049,1.12386116,69.25926433,69.58904151,1.65850354,2.00724946,-2707.75000000,7042.25000000,-3707.75000000,6042.25000000,1307.87500000,puff
3984.37500000,1968.75000000,5953.12500000,2.02380952,3736.16758528,1985.43274646,-1750.73483882,114.31528255,-82.02775105,2531.25000000,304.68750000,2554.68750000,0.80390212,2158.53323361,1347.64954817,-737.25945151,53.95047120,-27.43465133,2.74193548,1.18309859,1.75172414,1.65898618,2.36820882,3.11302140,1.72745669,1.89374041,1.50252965,93.82712559,68.17069502,74.75184128,61.85070225,687.50000000,55.22566529,55.96094173,2.34979058,2.02558710,84.27925098,84.79918231,3.11039826,5.13329312,-2342.25000000,3610.87500000,-3029.75000000,2923.37500000,954.62500000,puff
1453.12500000,1265.62500000,2718.75000000,1.14814815,2648.85110050,1373.74039515,-1275.11070535,67.40213127,-115.30434218,0.00000000,-445.31250000,-1406.25000000,0.14005098,825.37073423,694.61695962,-254.60178131,4.87652031,-62.69846074,1.00000000,0.73972603,0.65909091,1.13892607,1.45263483,2.02281400,1.24948511,1.07799237,2.19185268,56.21490802,53.42914169,31.14457070,39.53015250,1562.50000000,60.34149221,60.46806596,0.87474985,0.75951816,91.98883579,91.74001262,1.77881219,2.59457209,1282.75000000,4001.50000000,-279.75000000,2439.00000000,1173.37500000,puff
2953.12500000,1734.37500000,4687.50000000,1.70270270,2652.60000976,1435.31126035,-1217.28874941,89.53990624,-106.45964309,1500.00000000,-23.43750000,679.68750000,0.77652404,1089.30035742,840.56150476,-228.45675763,31.53794744,-57.01409864,2.03225806,0.98666667,1.16959064,1.83841712,1.69679562,2.41330282,1.23103698,1.54373935,2.15306848,56.55168368,50.10583202,39.09591800,30.04868525,1187.50000000,59.40868989,59.89238163,2.26641059,1.12858170,95.73679626,95.77313865,2.87678551,4.40751232,-701.62500000,3985.87500000,-1889.12500000,2798.37500000,1064.00000000,puff
2765.62500000,2156.25000000,4921.87500000,1.28260870,2243.63211535,1348.13142817,-895.50068719,57.57364350,-63.15772812,1335.93750000,304.68750000,585.93750000,0.38030100,847.80222868,785.88499437,31.99835350,2.17214104,-26.69633587,1.93442623,1.16455696,1.13513514,1.42147596,1.60738220,2.39775897,0.96550039,1.03920726,1.73218092,93.97482891,94.19178733,41.02232148,49.58363447,1500.00000000,52.69537266,52.86603346,0.95754074,1.31014469,93.13830914,92.38982042,2.99837498,4.77777432,-217.25000000,4704.62500000,-1717.25000000,3204.62500000,1048.37500000,puff
4359.37500000,3093.75000000,7453.12500000,1.40909091,2741.26811019,1659.10481380,-1082.16329639,65.76247615,-77.79119211,2578.12500000,1289.06250000,3164.06250000,0.35943047,1415.45528144,1172.45025965,-103.02366968,17.18088904,-33.25245445,2.44736842,1.71428571,1.73770492,1.34242547,2.06761320,3.40920433,1.10521857,1.35365022,1.74659625,54.23944327,47.63143443,34.08211330,26.77664572,1187.50000000,53.81612823,53.69752969,0.95319095,1.00336904,97.88633234,97.63631686,1.85335266,2.35730688,-2139.12500000,5314.00000000,-3326.62500000,4126.50000000,1032.75000000,puff
3421.87500000,1593.75000000,5015.62500000,2.14705882,3205.90599047,1717.02238274,-1488.88360773,80.52102733,-115.92804640,1828.12500000,-117.18750000,1335.93750000,1.06562688,1918.29926817,1279.65090937,-535.56427404,31.93944022,-73.33142353,2.14705882,0.93150685,1.36305732,1.98538506,2.48981769,3.92577588,1.56178896,1.65743921,2.72153139,120.82995924,103.41229393,55.11263741,68.34232262,1187.50000000,54.11399969,54.49223389,1.63679771,2.22020997,93.75663387,92.37919467,4.85922238,8.29090245,-1326.62500000,3689.00000000,-2514.12500000,2501.50000000,907.75000000,puff
2390.62500000,1359.37500000,3750.00000000,1.75862069,2317.16641781,1401.62913100,-915.53728681,76.59155486,-96.83128494,796.87500000,-351.56250000,234.37500000,0.66112069,1014.33701829,947.65150465,35.81000718,24.00008939,-52.09182881,1.50000000,0.79452055,1.06666667,1.60238787,1.77856473,3.08744099,0.96235864,1.45634951,2.16433755,67.53272840,37.99012251,59.43180587,58.17486438,1125.00000000,52.07747318,52.66517408,1.85920829,2.06852152,113.87584014,115.23095994,3.90519546,5.43995545,-420.37500000,3329.62500000,-1545.37500000,2204.62500000,845.25000000,puff
3515.62500000,1500.00000000,5015.62500000,2.34375000,3135.55380784,1991.97459650,-1143.57921134,85.29849320,-110.27480318,1710.93750000,-328.12500000,1242.18750000,1.21844512,1615.74231044,1480.65344150,-106.68791000,31.90597064,-58.03045854,1.94805195,0.82051282,1.32919255,2.08276890,2.06312020,3.89574063,1.10289209,1.59757376,2.11075101,59.91007357,48.04121564,43.97655172,58.93125533,1125.00000000,56.79905670,56.64179680,0.92382871,1.29708337,111.16005399,111.16682099,2.07201218,2.03755299,-1186.00000000,3829.62500000,-2311.00000000,2704.62500000,1204.62500000,puff
2859.37500000,1734.37500000,4593.75000000,1.64864865,3013.03785395,2145.06515529,-867.97269865,80.56337397,-101.02169102,1523.43750000,-117.18750000,890.62500000,0.98922836,1610.90342899,1658.76186704,82.63193542,26.80533570,-59.56415245,2.14035088,0.93670886,1.24050633,2.50014850,2.14889372,4.41096165,0.91307434,1.49862935,2.43675082,122.96876100,98.04463261,73.66757941,103.72477700,1062.50000000,62.92352839,63.20390345,2.44883189,3.67991726,99.58546185,99.84473767,5.03376040,6.84695237,-654.75000000,3939.00000000,-1717.25000000,2876.50000000,1142.12500000,puff
1031.25000000,6468.75000000,7500.00000000,0.15942029,2591.24533195,1606.30262592,-984.94270603,78.30277624,-56.20956952,-539.06250000,4804.68750000,3750.00000000,-0.68361768,1213.21803463,1165.34264086,31.34049898,26.77485243,-13.65126359,0.65671642,3.88732394,2.00000000,0.18910215,1.88040203,3.64274011,0.96916165,1.51961830,1.32076614,78.69324416,45.94981262,91.44896927,30.83398792,1375.00000000,51.19389457,52.45276162,5.03433971,1.72500771,113.88188865,113.84534614,2.65634741,4.07413239,1407.75000000,8907.75000000,32.75000000,7532.75000000,1064.00000000,puff
2953.12500000,1265.62500000,4218.75000000,2.33333333,3322.61468667,2274.99098267,-1047.62370400,106.61589605,-151.27051486,1710.93750000,-187.50000000,1218.75000000,1.56590414,2074.30518018,1835.65298831,-123.53042756,59.12668486,-109.96495850,2.37735849,0.87096774,1.40625000,3.04045422,2.66169141,5.17822499,1.13367744,2.24505511,3.66223163,98.33174946,91.34963899,39.12081349,34.90066902,1250.00000000,63.01329442,64.16974330,4.19468836,3.45580593,94.53482619,92.39600172,4.72279452,4.65880555,-857.87500000,3360.87500000,-2107.87500000,2110.87500000,845.25000000,puff
937.50000000,1265.62500000,2203.12500000,0.74074074,2286.11424122,1314.84821052,-971.26603070,70.48605532,-97.40478397,-375.00000000,-70.31250000,-1148.43750000,-0.03347578,944.66456164,753.41423245,-34.94636475,24.63311917,-58.21046660,0.71428571,0.94736842,0.65734266,0.95676173,1.70421170,2.34194627,1.03732311,1.53722011,2.48517618,52.72129918,48.79003002,22.85880846,27.60111639,1187.50000000,57.76514439,57.62821605,1.08971200,1.22962523,119.17755040,119.77337755,2.91902025,4.59008798,1173.37500000,3376.50000000,-14.12500000,2189.00000000,923.37500000,puff
3046.87500000,1359.37500000,4406.25000000,2.24137931,2766.31531307,1678.94848332,-1087.36682974,62.80828880,-116.92904462,1804.68750000,46.87500000,1289.06250000,1.28324534,913.25479667,869.30064808,-139.86674905,1.33240451,-76.01105811,2.45283019,1.03571429,1.41353383,2.33931723,1.49283593,2.07367748,1.14761661,1.02167361,2.85764415,54.05988837,51.91489881,19.28097113,22.39121480,1187.50000000,49.85048267,49.88748621,1.66060766,1.69519710,112.56829640,113.35568036,3.90146409,2.28052903,-1061.00000000,3345.25000000,-2248.50000000,2157.75000000,798.37500000,puff
984.37500000,1218.75000000,2203.12500000,0.80769231,2358.65360806,1434.91947736,-923.73413070,80.35509919,-107.90189889,-140.62500000,-70.31250000,-773.43750000,-0.24362348,505.59309166,555.69692179,23.76595000,18.87921491,-61.95173189,0.87500000,0.94545455,0.74015748,0.76826803,1.27284219,1.63203215,0.97491721,1.30709953,2.34823736,121.96915847,128.49885430,41.02265265,56.77866593,875.00000000,51.16216745,50.88633425,1.62178423,2.10816619,116.96772865,115.40257893,3.31876262,4.92277766,892.12500000,3095.25000000,17.12500000,2220.25000000,1001.50000000,puff
1078.12500000,3000.00000000,4078.12500000,0.35937500,2322.40077670,552.85747513,-1769.54330157,109.72914043,-59.38458035,187.50000000,1218.75000000,1406.25000000,-0.13348214,259.72518830,-129.60693941,-284.67702264,19.66722187,12.34487803,1.21052632,1.68421053,1.52631579,0.72916667,1.12591664,0.81008982,1.19171896,1.21837445,0.82789668,238.71472092,220.95493767,127.30433472,148.51568769,875.00000000,73.71091920,73.69885197,1.91241248,1.93205979,35.59638574,34.53686665,16.38070423,19.28167087,3392.12500000,7470.25000000,2517.12500000,6595.25000000,3595.25000000,nonpuff
1078.12500000,3000.00000000,4078.12500000,0.35937500,2322.40077670,552.85747513,-1769.54330157,109.72914043,-59.38458035,187.50000000,1218.75000000,1406.25000000,-0.13348214,259.72518830,-129.60693941,-284.67702264,19.66722187,12.34487803,1.21052632,1.68421053,1.52631579,0.72916667,1.12591664,0.81008982,1.19171896,1.21837445,0.82789668,137.10634142,155.05465757,34.76707850,42.33898710,375.00000000,30.44578420,31.89522718,3.29582282,3.84923118,59.29111895,59.20946521,1.74287570,2.67711836,1642.12500000,5720.25000000,1267.12500000,5345.25000000,2345.25000000,nonpuff
1078.12500000,2296.87500000,3375.00000000,0.46938776,440.02049552,172.86338813,-267.15710739,20.36036540,-9.09306517,-93.75000000,93.75000000,0.00000000,-0.05177627,-188.10223974,-88.79367105,112.47659844,-4.48271645,10.12755742,0.92000000,1.04255319,1.00000000,0.90065265,0.70053267,0.66064867,0.70372336,0.81955876,0.47308900,69.99229038,56.75346358,48.34215464,55.64199084,562.50000000,59.10225958,58.86921127,0.95533158,0.75156741,21.52096975,22.04904629,2.10162785,1.60344617,2594.37500000,5969.37500000,2031.87500000,5406.87500000,3110.00000000,nonpuff
2156.25000000,1546.87500000,3703.12500000,1.39393939,843.91717952,492.81808311,-351.09909641,35.97212878,-24.08650639,937.50000000,-468.75000000,609.37500000,0.78642977,191.55941482,271.72882683,0.76206483,12.18116145,-4.86588380,1.76923077,0.76744186,1.19696970,2.29451408,1.29364166,2.22904582,0.99783419,1.51200783,1.25315953,13.03016731,5.92112889,16.74020899,9.89794554,6937.50000000,64.96184025,67.09858321,4.04467286,3.02164712,44.07213463,47.74281570,7.24009355,6.60560103,8063.12500000,11766.25000000,1125.62500000,4828.75000000,3281.87500000,nonpuff
1875.00000000,1875.00000000,3750.00000000,1.00000000,2874.79677494,2277.15973234,-597.63704260,116.20939703,-114.35870293,585.93750000,-257.81250000,164.06250000,0.38341493,2092.07757201,1912.54273581,-88.77773971,85.97381822,-92.83504871,1.45454545,0.87912088,1.04575163,1.62183623,3.67283282,6.24534718,1.17446422,3.84346527,5.31316392,93.27369688,74.80085408,79.53862433,61.52731571,2937.50000000,54.51143115,55.18860977,4.10963857,6.70372370,43.22761291,43.05122157,4.86044095,8.04350405,6656.87500000,10406.87500000,3719.37500000,7469.37500000,5594.37500000,nonpuff
3890.62500000,1546.87500000,5437.50000000,2.51515152,2334.83445210,483.09129770,-1851.74315441,43.18616607,-69.01046007,2437.50000000,-351.56250000,2062.50000000,1.86587441,809.21233985,-70.47757730,-765.90969667,-16.40870134,-21.73468796,2.67741935,0.81481481,1.61111111,3.87377205,1.53041466,0.87268508,1.70536572,0.72466251,1.45974263,153.13012110,150.01659663,123.21173352,189.61327939,875.00000000,63.66856597,63.55172774,2.56632637,3.15787559,36.13739715,38.13198206,6.15492083,9.50179522,-15.00000000,5422.50000000,-890.00000000,4547.50000000,3000.62500000,nonpuff
1640.62500000,703.12500000,2343.75000000,2.33333333,1599.89177962,915.46721380,-684.42456582,66.36427306,-40.21231703,679.68750000,-890.62500000,-539.06250000,1.80126850,-1.08065994,103.36072063,354.55535249,3.65293670,15.99635227,1.70731707,0.44117647,0.81300813,4.38543046,0.99932500,1.12727484,0.65874667,1.05825002,0.71541130,151.68762197,161.75922215,58.69482381,77.48566470,750.00000000,49.96394594,49.42962228,4.39248167,6.25974357,116.26909564,115.64872543,5.09349224,9.59793742,1817.50000000,4161.25000000,1067.50000000,3411.25000000,2708.12500000,nonpuff
3562.50000000,1593.75000000,5156.25000000,2.23529412,3063.72779137,1903.44122053,-1160.28657084,106.05285611,-86.21451520,2484.37500000,-23.43750000,2179.68750000,1.56271347,1434.34277720,1288.45021937,0.00000000,47.18090759,-30.36038154,3.30434783,0.98550725,1.73228346,3.32345888,1.88029702,3.09507166,1.00000000,1.80141576,1.54356553,173.99131508,124.14989530,156.46976062,82.31686143,2187.50000000,45.13297631,45.24532323,6.22727361,9.15418947,94.21588158,92.79991086,6.93367298,9.38761226,-323.12500000,4833.12500000,-2510.62500000,2645.62500000,1051.87500000,puff
3515.62500000,2109.37500000,5625.00000000,1.66666667,3462.58954003,2130.65715816,-1331.93238188,84.82098602,-79.94119387,2367.18750000,515.62500000,2812.50000000,0.92759104,1904.51825974,1664.39888023,-469.52507317,37.19997014,-25.57639885,3.06122449,1.32352941,2.00000000,2.25506917,2.22235631,4.56969293,1.54443541,1.78116708,1.47045885,242.82997025,189.87076213,173.57529304,101.99935440,2062.50000000,48.24703061,49.05669148,5.00647283,5.21189245,94.05710805,92.13608039,9.61141299,15.91209461,-729.37500000,4895.62500000,-2791.87500000,2833.12500000,723.75000000,puff
2296.87500000,2015.62500000,4312.50000000,1.13953488,1728.73381466,1422.97179539,-305.76201927,46.67354229,-63.59611921,1218.75000000,562.50000000,1734.37500000,0.37133565,478.98454807,1000.65039667,399.32608634,0.33804074,-20.49946703,2.13043478,1.38709677,1.67272727,1.48338456,1.38326452,3.36940491,0.43365080,1.00729550,1.47566263,141.05192903,128.07347237,55.68492079,65.98390981,2062.50000000,37.32690673,48.33162444,28.68343716,6.23003678,90.37911534,87.43861942,9.49492490,12.91705411,3833.12500000,8145.62500000,1770.62500000,6083.12500000,4067.50000000,puff
703.12500000,1781.25000000,2484.37500000,0.39473684,2196.08257201,1730.21465937,-465.86791263,75.04278727,-69.73521301,-539.06250000,445.31250000,0.00000000,-0.61121554,797.48126109,1213.99775795,269.58795778,28.70728572,-21.35068795,0.56603774,1.33333333,1.00000000,0.39240112,1.57019914,3.35172028,0.63344101,1.61955271,1.44127100,230.94177761,184.34110318,179.41658801,114.55666651,2187.50000000,46.05619642,46.33205442,5.37884688,6.99727202,100.63783546,100.32697950,8.43204755,13.90694595,2051.87500000,4536.25000000,-135.62500000,2348.75000000,567.50000000,puff
2718.75000000,1921.87500000,4640.62500000,1.41463415,1945.62799136,1532.44953715,-413.17845422,45.95569075,-62.73638127,1593.75000000,820.31250000,2367.18750000,0.36291001,420.47058995,822.40084514,373.82707207,-6.43672754,-6.69365233,2.41666667,1.74468085,2.04123711,1.34506198,1.27568996,2.15823162,0.52500070,0.87714391,1.11943837,212.73450166,157.32469457,152.41717472,152.78382319,2000.00000000,48.09016052,46.66892226,4.88551872,9.20508823,100.87297379,99.48013054,10.12256226,17.45433912,20.62500000,4661.25000000,-1979.37500000,2661.25000000,739.37500000,puff
3984.37500000,2109.37500000,6093.75000000,1.88888889,3181.77002864,2209.19959766,-972.57043097,59.21264346,-89.02743143,2929.68750000,1007.81250000,3937.50000000,0.95410628,1633.03906070,1551.37018736,-47.84537711,0.02095256,-29.37062784,3.77777778,1.91489362,2.82608696,2.02067183,2.05443689,3.35831686,1.05174011,1.00035398,1.49232654,259.08676792,165.13940110,214.75201265,175.98559275,2125.00000000,44.54994214,46.30218434,6.36823102,9.66706888,106.70086454,105.77535350,7.97203682,11.83412144,-1510.62500000,4583.12500000,-3635.62500000,2458.12500000,348.75000000,puff
3515.62500000,3187.50000000,6703.12500000,1.10294118,2779.56600716,2154.43977438,-625.12623278,68.86640969,-93.00998661,2554.68750000,1898.43750000,4523.43750000,0.32363083,1098.32579509,1554.45333647,438.88074672,3.22764771,-32.77434673,3.65853659,2.47272727,3.07526882,1.41527850,1.65328309,3.59081412,0.58752080,1.04917289,1.54410224,240.26493026,141.43570250,244.99866955,148.36666847,1812.50000000,47.40699459,47.33102381,5.99708412,7.96571833,100.80800494,98.26209290,10.19391658,15.07595903,-463.75000000,6239.37500000,-2276.25000000,4426.87500000,1239.37500000,puff
2250.00000000,1265.62500000,3515.62500000,1.77777778,2022.07883167,1684.66694884,-337.41188283,63.39288798,-90.77474626,1289.06250000,-23.43750000,1218.75000000,0.84175084,414.67386413,1095.76209437,710.25496846,-0.47363890,-38.09011974,2.34146341,0.98181818,1.53061224,1.89928058,1.25797722,2.86067764,0.32206028,0.99258393,1.72298358,184.59744645,148.86123102,158.80679101,63.99293450,1437.50000000,47.15990990,46.21251018,7.15782718,9.16784430,106.29544009,105.52435170,8.51502263,12.41718481,51.87500000,3567.50000000,-1385.62500000,2130.00000000,864.37500000,puff
